,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
30550,Tasmania,Australia,-42.8821,147.3272,2020-05-18,228,13,195,20,Western Pacific
30551,Victoria,Australia,-37.8136,144.9631,2020-05-18,1573,18,1454,101,Western Pacific
30552,Western Australia,Australia,-31.9505,115.8605,2020-05-18,557,9,545,3,Western Pacific
30572,Alberta,Canada,53.9333,-116.5765,2020-05-18,6683,128,0,6555,Americas
30573,British Columbia,Canada,53.7267,-127.6476,2020-05-18,2444,143,0,2301,Americas
30574,Manitoba,Canada,53.7609,-98.8139,2020-05-18,290,7,0,283,Americas
30575,New Brunswick,Canada,46.5653,-66.4619,2020-05-18,120,0,0,120,Americas
30576,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-05-18,260,3,0,257,Americas
30577,Nova Scotia,Canada,44.682,-63.7443,2020-05-18,1043,55,0,988,Americas
30578,Ontario,Canada,51.2538,-85.3232,2020-05-18,24286,2019,0,22267,Americas
30579,Prince Edward Island,Canada,46.5107,-63.4168,2020-05-18,27,0,0,27,Americas
30580,Quebec,Canada,52.9399,-73.5491,2020-05-18,43636,3597,0,40039,Americas
30581,Saskatchewan,Canada,52.9399,-106.4509,2020-05-18,592,7,0,585,Americas
30585,Anhui,China,31.8257,117.2264,2020-05-18,991,6,985,0,Western Pacific
30586,Beijing,China,40.1824,116.4142,2020-05-18,593,9,578,6,Western Pacific
30587,Chongqing,China,30.0572,107.874,2020-05-18,579,6,573,0,Western Pacific
30588,Fujian,China,26.0789,117.9874,2020-05-18,356,1,355,0,Western Pacific
30589,Gansu,China,35.7518,104.2861,2020-05-18,139,2,137,0,Western Pacific
30590,Guangdong,China,23.3417,113.4244,2020-05-18,1590,8,1579,3,Western Pacific
30591,Guangxi,China,23.8298,108.7881,2020-05-18,254,2,252,0,Western Pacific
30592,Guizhou,China,26.8154,106.8748,2020-05-18,147,2,145,0,Western Pacific
30593,Hainan,China,19.1959,109.7453,2020-05-18,169,6,162,1,Western Pacific
30594,Hebei,China,39.549,116.1306,2020-05-18,328,6,0,322,Western Pacific
30595,Heilongjiang,China,47.862,127.7615,2020-05-18,945,13,932,0,Western Pacific
30596,Henan,China,37.8957,114.9042,2020-05-18,1276,22,0,1254,Western Pacific
30597,Hong Kong,China,22.3,114.2,2020-05-18,1055,4,1025,26,Western Pacific
30598,Hubei,China,30.9756,112.2707,2020-05-18,68135,4512,63616,7,Western Pacific
30599,Hunan,China,27.6104,111.7088,2020-05-18,1019,4,1015,0,Western Pacific
30600,Inner Mongolia,China,44.0935,113.9448,2020-05-18,216,1,196,19,Western Pacific
30601,Jiangsu,China,32.9711,119.455,2020-05-18,653,0,653,0,Western Pacific
30602,Jiangxi,China,27.614,115.7221,2020-05-18,937,1,936,0,Western Pacific
30603,Jilin,China,43.6661,126.1923,2020-05-18,151,2,123,26,Western Pacific
30604,Liaoning,China,41.2956,122.6085,2020-05-18,149,2,144,3,Western Pacific
30605,Macau,China,22.1667,113.55,2020-05-18,45,0,44,1,Western Pacific
30606,Ningxia,China,37.2692,106.1655,2020-05-18,75,0,75,0,Western Pacific
30607,Qinghai,China,35.7452,95.9956,2020-05-18,18,0,18,0,Western Pacific
30608,Shaanxi,China,35.1917,108.8701,2020-05-18,308,3,303,2,Western Pacific
30609,Shandong,China,36.3427,118.1498,2020-05-18,788,7,780,1,Western Pacific
30610,Shanghai,China,31.202,121.4491,2020-05-18,666,7,641,18,Western Pacific
30611,Shanxi,China,37.5777,112.2922,2020-05-18,198,0,198,0,Western Pacific
30612,Sichuan,China,30.6171,102.7103,2020-05-18,561,3,558,0,Western Pacific
30613,Tianjin,China,39.3054,117.323,2020-05-18,192,3,187,2,Western Pacific
30614,Tibet,China,31.6927,88.0924,2020-05-18,1,0,1,0,Western Pacific
30615,Xinjiang,China,41.1129,85.2401,2020-05-18,76,3,73,0,Western Pacific
30616,Yunnan,China,24.974,101.487,2020-05-18,185,2,183,0,Western Pacific
30617,Zhejiang,China,29.1832,120.0934,2020-05-18,1268,1,1267,0,Western Pacific
30627,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-18,187,0,187,0,Europe
30628,Greenland,Greenland,71.7069,-42.6043,2020-05-18,11,0,11,0,Europe
30642,French Guiana,France,3.9339,-53.1258,2020-05-18,210,1,131,78,Europe
30643,French Polynesia,France,-17.6797,149.4068,2020-05-18,60,0,60,0,Europe
30644,Guadeloupe,France,16.265,-61.551,2020-05-18,155,13,109,33,Europe
30645,Mayotte,France,-12.8275,45.166244,2020-05-18,1370,18,627,725,Europe
30646,New Caledonia,France,-20.904305,165.618042,2020-05-18,18,0,18,0,Europe
30647,Reunion,France,-21.1151,55.5364,2020-05-18,446,0,354,92,Europe
30648,Saint Barthelemy,France,17.9,-62.8333,2020-05-18,6,0,6,0,Europe
30649,St Martin,France,18.0708,-63.0501,2020-05-18,39,3,30,6,Europe
30650,Martinique,France,14.6415,-61.0242,2020-05-18,192,14,91,87,Europe
30701,Aruba,Netherlands,12.5211,-69.9683,2020-05-18,101,3,93,5,Europe
30702,Curacao,Netherlands,12.1696,-68.99,2020-05-18,16,1,14,1,Europe
30703,Sint Maarten,Netherlands,18.0425,-63.0548,2020-05-18,77,15,54,8,Europe
30752,Bermuda,United Kingdom,32.3078,-64.7505,2020-05-18,125,9,77,39,Europe
30753,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-05-18,94,1,55,38,Europe
30754,Channel Islands,United Kingdom,49.3723,-2.3644,2020-05-18,555,43,475,37,Europe
30755,Gibraltar,United Kingdom,36.1408,-5.3536,2020-05-18,147,0,145,2,Europe
30756,Isle of Man,United Kingdom,54.2361,-4.5481,2020-05-18,335,24,296,15,Europe
30757,Montserrat,United Kingdom,16.742498,-62.187366,2020-05-18,11,1,10,0,Europe
30778,Northwest Territories,Canada,64.8255,-124.8457,2020-05-18,5,0,0,5,Americas
30779,Yukon,Canada,64.2823,-135.0,2020-05-18,11,0,0,11,Americas
30782,Anguilla,United Kingdom,18.2206,-63.0686,2020-05-18,3,0,3,0,Europe
30783,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-05-18,8,1,6,1,Europe
30784,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-05-18,12,1,10,1,Europe
30789,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-05-18,13,0,13,0,Europe
30790,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-05-18,1,0,1,0,Europe
30806,Australian Capital Territory,Australia,-35.4735,149.0124,2020-05-19,107,3,104,0,Western Pacific
30807,New South Wales,Australia,-33.8688,151.2093,2020-05-19,3081,47,2631,403,Western Pacific
30808,Northern Territory,Australia,-12.4634,130.8456,2020-05-19,29,0,27,2,Western Pacific
30809,Queensland,Australia,-27.4698,153.0251,2020-05-19,1058,6,1040,12,Western Pacific
30810,South Australia,Australia,-34.9285,138.6007,2020-05-19,439,4,435,0,Western Pacific
30811,Tasmania,Australia,-42.8821,147.3272,2020-05-19,228,13,195,20,Western Pacific
30812,Victoria,Australia,-37.8136,144.9631,2020-05-19,1573,18,1454,101,Western Pacific
30813,Western Australia,Australia,-31.9505,115.8605,2020-05-19,557,9,545,3,Western Pacific
30833,Alberta,Canada,53.9333,-116.5765,2020-05-19,6716,128,0,6588,Americas
30834,British Columbia,Canada,53.7267,-127.6476,2020-05-19,2446,146,0,2300,Americas
30835,Manitoba,Canada,53.7609,-98.8139,2020-05-19,290,7,0,283,Americas
30836,New Brunswick,Canada,46.5653,-66.4619,2020-05-19,120,0,0,120,Americas
30837,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-05-19,260,3,0,257,Americas
30838,Nova Scotia,Canada,44.682,-63.7443,2020-05-19,1044,56,0,988,Americas
30839,Ontario,Canada,51.2538,-85.3232,2020-05-19,24755,2032,0,22723,Americas
30840,Prince Edward Island,Canada,46.5107,-63.4168,2020-05-19,27,0,0,27,Americas
30841,Quebec,Canada,52.9399,-73.5491,2020-05-19,44206,3648,0,40558,Americas
30842,Saskatchewan,Canada,52.9399,-106.4509,2020-05-19,599,7,0,592,Americas
30846,Anhui,China,31.8257,117.2264,2020-05-19,991,6,985,0,Western Pacific
30847,Beijing,China,40.1824,116.4142,2020-05-19,593,9,578,6,Western Pacific
30848,Chongqing,China,30.0572,107.874,2020-05-19,579,6,573,0,Western Pacific
30849,Fujian,China,26.0789,117.9874,2020-05-19,356,1,355,0,Western Pacific
30850,Gansu,China,35.7518,104.2861,2020-05-19,139,2,137,0,Western Pacific
30851,Guangdong,China,23.3417,113.4244,2020-05-19,1590,8,1579,3,Western Pacific
30852,Guangxi,China,23.8298,108.7881,2020-05-19,254,2,252,0,Western Pacific
30853,Guizhou,China,26.8154,106.8748,2020-05-19,147,2,145,0,Western Pacific
30854,Hainan,China,19.1959,109.7453,2020-05-19,169,6,162,1,Western Pacific
30855,Hebei,China,39.549,116.1306,2020-05-19,328,6,0,322,Western Pacific
30856,Heilongjiang,China,47.862,127.7615,2020-05-19,945,13,932,0,Western Pacific
30857,Henan,China,37.8957,114.9042,2020-05-19,1276,22,0,1254,Western Pacific
30858,Hong Kong,China,22.3,114.2,2020-05-19,1055,4,1025,26,Western Pacific
30859,Hubei,China,30.9756,112.2707,2020-05-19,68135,4512,63616,7,Western Pacific
30860,Hunan,China,27.6104,111.7088,2020-05-19,1019,4,1015,0,Western Pacific
30861,Inner Mongolia,China,44.0935,113.9448,2020-05-19,216,1,196,19,Western Pacific
30862,Jiangsu,China,32.9711,119.455,2020-05-19,653,0,653,0,Western Pacific
30863,Jiangxi,China,27.614,115.7221,2020-05-19,937,1,936,0,Western Pacific
30864,Jilin,China,43.6661,126.1923,2020-05-19,151,2,123,26,Western Pacific
30865,Liaoning,China,41.2956,122.6085,2020-05-19,149,2,144,3,Western Pacific
30866,Macau,China,22.1667,113.55,2020-05-19,45,0,44,1,Western Pacific
30867,Ningxia,China,37.2692,106.1655,2020-05-19,75,0,75,0,Western Pacific
30868,Qinghai,China,35.7452,95.9956,2020-05-19,18,0,18,0,Western Pacific
30869,Shaanxi,China,35.1917,108.8701,2020-05-19,308,3,303,2,Western Pacific
30870,Shandong,China,36.3427,118.1498,2020-05-19,788,7,780,1,Western Pacific
30871,Shanghai,China,31.202,121.4491,2020-05-19,666,7,641,18,Western Pacific
30872,Shanxi,China,37.5777,112.2922,2020-05-19,198,0,198,0,Western Pacific
30873,Sichuan,China,30.6171,102.7103,2020-05-19,561,3,558,0,Western Pacific
30874,Tianjin,China,39.3054,117.323,2020-05-19,192,3,187,2,Western Pacific
30875,Tibet,China,31.6927,88.0924,2020-05-19,1,0,1,0,Western Pacific
30876,Xinjiang,China,41.1129,85.2401,2020-05-19,76,3,73,0,Western Pacific
30877,Yunnan,China,24.974,101.487,2020-05-19,185,2,183,0,Western Pacific
30878,Zhejiang,China,29.1832,120.0934,2020-05-19,1268,1,1267,0,Western Pacific
30888,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-19,187,0,187,0,Europe
30889,Greenland,Greenland,71.7069,-42.6043,2020-05-19,11,0,11,0,Europe
30903,French Guiana,France,3.9339,-53.1258,2020-05-19,218,1,136,81,Europe
30904,French Polynesia,France,-17.6797,149.4068,2020-05-19,60,0,60,0,Europe
30905,Guadeloupe,France,16.265,-61.551,2020-05-19,155,13,109,33,Europe
30906,Mayotte,France,-12.8275,45.166244,2020-05-19,1370,18,627,725,Europe
30907,New Caledonia,France,-20.904305,165.618042,2020-05-19,18,0,18,0,Europe
30908,Reunion,France,-21.1151,55.5364,2020-05-19,446,0,354,92,Europe
30909,Saint Barthelemy,France,17.9,-62.8333,2020-05-19,6,0,6,0,Europe
30910,St Martin,France,18.0708,-63.0501,2020-05-19,39,3,30,6,Europe
30911,Martinique,France,14.6415,-61.0242,2020-05-19,192,14,91,87,Europe
30962,Aruba,Netherlands,12.5211,-69.9683,2020-05-19,101,3,93,5,Europe
30963,Curacao,Netherlands,12.1696,-68.99,2020-05-19,16,1,14,1,Europe
30964,Sint Maarten,Netherlands,18.0425,-63.0548,2020-05-19,77,15,54,8,Europe
31013,Bermuda,United Kingdom,32.3078,-64.7505,2020-05-19,125,9,78,38,Europe
31014,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-05-19,111,1,55,55,Europe
31015,Channel Islands,United Kingdom,49.3723,-2.3644,2020-05-19,555,44,479,32,Europe
31016,Gibraltar,United Kingdom,36.1408,-5.3536,2020-05-19,147,0,145,2,Europe
31017,Isle of Man,United Kingdom,54.2361,-4.5481,2020-05-19,335,24,300,11,Europe
31018,Montserrat,United Kingdom,16.742498,-62.187366,2020-05-19,11,1,10,0,Europe
31039,Northwest Territories,Canada,64.8255,-124.8457,2020-05-19,5,0,0,5,Americas
31040,Yukon,Canada,64.2823,-135.0,2020-05-19,11,0,0,11,Americas
31043,Anguilla,United Kingdom,18.2206,-63.0686,2020-05-19,3,0,3,0,Europe
31044,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-05-19,8,1,6,1,Europe
31045,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-05-19,12,1,10,1,Europe
31050,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-05-19,13,0,13,0,Europe
31051,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-05-19,1,0,1,0,Europe
31067,Australian Capital Territory,Australia,-35.4735,149.0124,2020-05-20,107,3,104,0,Western Pacific
31068,New South Wales,Australia,-33.8688,151.2093,2020-05-20,3082,47,2648,387,Western Pacific
31069,Northern Territory,Australia,-12.4634,130.8456,2020-05-20,29,0,29,0,Western Pacific
31070,Queensland,Australia,-27.4698,153.0251,2020-05-20,1058,6,1040,12,Western Pacific
31071,South Australia,Australia,-34.9285,138.6007,2020-05-20,439,4,435,0,Western Pacific
31072,Tasmania,Australia,-42.8821,147.3272,2020-05-20,228,13,196,19,Western Pacific
31073,Victoria,Australia,-37.8136,144.9631,2020-05-20,1581,18,1473,90,Western Pacific
31074,Western Australia,Australia,-31.9505,115.8605,2020-05-20,557,9,545,3,Western Pacific
31094,Alberta,Canada,53.9333,-116.5765,2020-05-20,6735,128,0,6607,Americas
31095,British Columbia,Canada,53.7267,-127.6476,2020-05-20,2467,149,0,2318,Americas
31096,Manitoba,Canada,53.7609,-98.8139,2020-05-20,290,7,0,283,Americas
31097,New Brunswick,Canada,46.5653,-66.4619,2020-05-20,120,0,0,120,Americas
31098,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-05-20,260,3,0,257,Americas
31099,Nova Scotia,Canada,44.682,-63.7443,2020-05-20,1045,57,0,988,Americas
31100,Ontario,Canada,51.2538,-85.3232,2020-05-20,25197,2079,0,23118,Americas
31101,Prince Edward Island,Canada,46.5107,-63.4168,2020-05-20,27,0,0,27,Americas
31102,Quebec,Canada,52.9399,-73.5491,2020-05-20,44784,3719,0,41065,Americas
31103,Saskatchewan,Canada,52.9399,-106.4509,2020-05-20,620,7,0,613,Americas
31107,Anhui,China,31.8257,117.2264,2020-05-20,991,6,985,0,Western Pacific
31108,Beijing,China,40.1824,116.4142,2020-05-20,593,9,578,6,Western Pacific
31109,Chongqing,China,30.0572,107.874,2020-05-20,579,6,573,0,Western Pacific
31110,Fujian,China,26.0789,117.9874,2020-05-20,356,1,355,0,Western Pacific
31111,Gansu,China,35.7518,104.2861,2020-05-20,139,2,137,0,Western Pacific
31112,Guangdong,China,23.3417,113.4244,2020-05-20,1590,8,1579,3,Western Pacific
31113,Guangxi,China,23.8298,108.7881,2020-05-20,254,2,252,0,Western Pacific
31114,Guizhou,China,26.8154,106.8748,2020-05-20,147,2,145,0,Western Pacific
31115,Hainan,China,19.1959,109.7453,2020-05-20,169,6,162,1,Western Pacific
31116,Hebei,China,39.549,116.1306,2020-05-20,328,6,0,322,Western Pacific
31117,Heilongjiang,China,47.862,127.7615,2020-05-20,945,13,932,0,Western Pacific
31118,Henan,China,37.8957,114.9042,2020-05-20,1276,22,0,1254,Western Pacific
31119,Hong Kong,China,22.3,114.2,2020-05-20,1055,4,1025,26,Western Pacific
31120,Hubei,China,30.9756,112.2707,2020-05-20,68135,4512,63616,7,Western Pacific
31121,Hunan,China,27.6104,111.7088,2020-05-20,1019,4,1015,0,Western Pacific
31122,Inner Mongolia,China,44.0935,113.9448,2020-05-20,216,1,196,19,Western Pacific
31123,Jiangsu,China,32.9711,119.455,2020-05-20,653,0,653,0,Western Pacific
31124,Jiangxi,China,27.614,115.7221,2020-05-20,937,1,936,0,Western Pacific
31125,Jilin,China,43.6661,126.1923,2020-05-20,151,2,123,26,Western Pacific
31126,Liaoning,China,41.2956,122.6085,2020-05-20,149,2,144,3,Western Pacific
31127,Macau,China,22.1667,113.55,2020-05-20,45,0,44,1,Western Pacific
31128,Ningxia,China,37.2692,106.1655,2020-05-20,75,0,75,0,Western Pacific
31129,Qinghai,China,35.7452,95.9956,2020-05-20,18,0,18,0,Western Pacific
31130,Shaanxi,China,35.1917,108.8701,2020-05-20,308,3,303,2,Western Pacific
31131,Shandong,China,36.3427,118.1498,2020-05-20,788,7,780,1,Western Pacific
31132,Shanghai,China,31.202,121.4491,2020-05-20,666,7,641,18,Western Pacific
31133,Shanxi,China,37.5777,112.2922,2020-05-20,198,0,198,0,Western Pacific
31134,Sichuan,China,30.6171,102.7103,2020-05-20,561,3,558,0,Western Pacific
31135,Tianjin,China,39.3054,117.323,2020-05-20,192,3,187,2,Western Pacific
31136,Tibet,China,31.6927,88.0924,2020-05-20,1,0,1,0,Western Pacific
31137,Xinjiang,China,41.1129,85.2401,2020-05-20,76,3,73,0,Western Pacific
31138,Yunnan,China,24.974,101.487,2020-05-20,185,2,183,0,Western Pacific
31139,Zhejiang,China,29.1832,120.0934,2020-05-20,1268,1,1267,0,Western Pacific
31149,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-20,187,0,187,0,Europe
31150,Greenland,Greenland,71.7069,-42.6043,2020-05-20,11,0,11,0,Europe
31164,French Guiana,France,3.9339,-53.1258,2020-05-20,237,1,136,100,Europe
31165,French Polynesia,France,-17.6797,149.4068,2020-05-20,60,0,60,0,Europe
31166,Guadeloupe,France,16.265,-61.551,2020-05-20,155,13,109,33,Europe
31167,Mayotte,France,-12.8275,45.166244,2020-05-20,1475,19,894,562,Europe
31168,New Caledonia,France,-20.904305,165.618042,2020-05-20,18,0,18,0,Europe
31169,Reunion,France,-21.1151,55.5364,2020-05-20,447,1,411,35,Europe
31170,Saint Barthelemy,France,17.9,-62.8333,2020-05-20,6,0,6,0,Europe
31171,St Martin,France,18.0708,-63.0501,2020-05-20,40,3,33,4,Europe
31172,Martinique,France,14.6415,-61.0242,2020-05-20,192,14,91,87,Europe
31223,Aruba,Netherlands,12.5211,-69.9683,2020-05-20,101,3,95,3,Europe
31224,Curacao,Netherlands,12.1696,-68.99,2020-05-20,16,1,14,1,Europe
31225,Sint Maarten,Netherlands,18.0425,-63.0548,2020-05-20,77,15,54,8,Europe
31274,Bermuda,United Kingdom,32.3078,-64.7505,2020-05-20,125,9,80,36,Europe
31275,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-05-20,111,1,55,55,Europe
31276,Channel Islands,United Kingdom,49.3723,-2.3644,2020-05-20,558,45,492,21,Europe
31277,Gibraltar,United Kingdom,36.1408,-5.3536,2020-05-20,149,0,145,4,Europe
31278,Isle of Man,United Kingdom,54.2361,-4.5481,2020-05-20,336,24,302,10,Europe
31279,Montserrat,United Kingdom,16.742498,-62.187366,2020-05-20,11,1,10,0,Europe
31300,Northwest Territories,Canada,64.8255,-124.8457,2020-05-20,5,0,0,5,Americas
31301,Yukon,Canada,64.2823,-135.0,2020-05-20,11,0,0,11,Americas
31304,Anguilla,United Kingdom,18.2206,-63.0686,2020-05-20,3,0,3,0,Europe
31305,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-05-20,8,1,6,1,Europe
31306,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-05-20,12,1,10,1,Europe
31311,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-05-20,13,0,13,0,Europe
31312,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-05-20,1,0,1,0,Europe
31328,Australian Capital Territory,Australia,-35.4735,149.0124,2020-05-21,107,3,104,0,Western Pacific
31329,New South Wales,Australia,-33.8688,151.2093,2020-05-21,3084,48,2648,388,Western Pacific
31330,Northern Territory,Australia,-12.4634,130.8456,2020-05-21,29,0,29,0,Western Pacific
31331,Queensland,Australia,-27.4698,153.0251,2020-05-21,1058,6,1040,12,Western Pacific
31332,South Australia,Australia,-34.9285,138.6007,2020-05-21,439,4,435,0,Western Pacific
31333,Tasmania,Australia,-42.8821,147.3272,2020-05-21,228,13,198,17,Western Pacific
31334,Victoria,Australia,-37.8136,144.9631,2020-05-21,1593,18,1479,96,Western Pacific
31335,Western Australia,Australia,-31.9505,115.8605,2020-05-21,557,9,545,3,Western Pacific
31355,Alberta,Canada,53.9333,-116.5765,2020-05-21,6768,132,0,6636,Americas
31356,British Columbia,Canada,53.7267,-127.6476,2020-05-21,2479,152,0,2327,Americas
31357,Manitoba,Canada,53.7609,-98.8139,2020-05-21,290,7,0,283,Americas
31358,New Brunswick,Canada,46.5653,-66.4619,2020-05-21,121,0,0,121,Americas
31359,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-05-21,260,3,0,257,Americas
31360,Nova Scotia,Canada,44.682,-63.7443,2020-05-21,1046,58,0,988,Americas
31361,Ontario,Canada,51.2538,-85.3232,2020-05-21,25595,2106,0,23489,Americas
31362,Prince Edward Island,Canada,46.5107,-63.4168,2020-05-21,27,0,0,27,Americas
31363,Quebec,Canada,52.9399,-73.5491,2020-05-21,45504,3801,0,41703,Americas
31364,Saskatchewan,Canada,52.9399,-106.4509,2020-05-21,622,7,0,615,Americas
31368,Anhui,China,31.8257,117.2264,2020-05-21,991,6,985,0,Western Pacific
31369,Beijing,China,40.1824,116.4142,2020-05-21,593,9,578,6,Western Pacific
31370,Chongqing,China,30.0572,107.874,2020-05-21,579,6,573,0,Western Pacific
31371,Fujian,China,26.0789,117.9874,2020-05-21,356,1,355,0,Western Pacific
31372,Gansu,China,35.7518,104.2861,2020-05-21,139,2,137,0,Western Pacific
31373,Guangdong,China,23.3417,113.4244,2020-05-21,1590,8,1579,3,Western Pacific
31374,Guangxi,China,23.8298,108.7881,2020-05-21,254,2,252,0,Western Pacific
31375,Guizhou,China,26.8154,106.8748,2020-05-21,147,2,145,0,Western Pacific
31376,Hainan,China,19.1959,109.7453,2020-05-21,169,6,162,1,Western Pacific
31377,Hebei,China,39.549,116.1306,2020-05-21,328,6,0,322,Western Pacific
31378,Heilongjiang,China,47.862,127.7615,2020-05-21,945,13,932,0,Western Pacific
31379,Henan,China,37.8957,114.9042,2020-05-21,1276,22,0,1254,Western Pacific
31380,Hong Kong,China,22.3,114.2,2020-05-21,1055,4,1025,26,Western Pacific
31381,Hubei,China,30.9756,112.2707,2020-05-21,68135,4512,63616,7,Western Pacific
31382,Hunan,China,27.6104,111.7088,2020-05-21,1019,4,1015,0,Western Pacific
31383,Inner Mongolia,China,44.0935,113.9448,2020-05-21,216,1,196,19,Western Pacific
31384,Jiangsu,China,32.9711,119.455,2020-05-21,653,0,653,0,Western Pacific
